Date/Time,Electricity:Facility [kWh](Hourly),Gas:Facility [kWh](Hourly),Heating:Electricity [kWh](Hourly),Heating:Gas [kWh](Hourly),HVACFan:Fans:Electricity [kWh](Hourly),Electricity:HVAC [kWh](Hourly),Fans:Electricity [kWh](Hourly),General:InteriorLights:Electricity [kWh](Hourly),General:ExteriorLights:Electricity [kWh](Hourly),Appl:InteriorEquipment:Electricity [kWh](Hourly),Misc:InteriorEquipment:Electricity [kWh](Hourly),Water Heater:WaterSystems:Gas [kWh](Hourly) 
 10/09  06:00:00,0.695006748874699,2.40158486766667,0.000000000000000E+000,1.38593485260591,3.710906043866432E-002,3.710906043866432E-002,3.710906043866432E-002,0.121240515617335,2.511967784800620E-002,0.134040478370362,0.362149004321930,0.990703812727355 
 10/09  07:00:00,0.963530146779354,2.57882130461161,0.000000000000000E+000,1.44091479972874,3.858117449717102E-002,3.858117449717102E-002,3.858117449717102E-002,0.246971435988411,5.116970252184926E-002,0.211649359444424,0.384810450049100,1.11139929588223 
 10/09  08:00:00,0.913382338236439,2.37543353957201,0.000000000000000E+000,1.27356282283188,3.410024625330823E-002,3.410024625330823E-002,3.410024625330823E-002,0.220029076254910,4.558755030537107E-002,0.272982444946349,0.325335008198098,1.07946040263241 
 10/09  09:00:00,0.787520920112010,2.15302902552291,0.000000000000000E+000,1.15131370730322,3.082696843061946E-002,3.082696843061946E-002,3.082696843061946E-002,0.107769370145057,2.232859461362140E-002,0.334361574552576,0.276886400091738,0.982642328710884 
 10/09  10:00:00,0.771621883112982,1.66308812049128,0.000000000000000E+000,0.775380609504308,2.076118213418323E-002,2.076118213418323E-002,2.076118213418323E-002,8.531741516529752E-002,1.767680347527147E-002,0.349120160276377,0.283398309783453,0.868185956343898 
 10/09  11:00:00,0.782136724598615,1.34803412007395,0.000000000000000E+000,0.562468507116099,1.506036000622295E-002,1.506036000622295E-002,1.506036000622295E-002,8.531741516529752E-002,1.767680347527147E-002,0.365248998427415,0.283485135246010,0.766038077446322 
 10/09  12:00:00,0.770941994845147,1.36972506656340,0.000000000000000E+000,0.664175288511595,1.778360712763779E-002,1.778360712763779E-002,1.778360712763779E-002,8.531741516529752E-002,1.767680347527147E-002,0.356106421993124,0.278709734805418,0.686351190305399 
 10/09  13:00:00,0.740205346022814,1.07866818466482,0.000000000000000E+000,0.419639576972896,1.123604792466443E-002,1.123604792466443E-002,1.123604792466443E-002,8.531741516529752E-002,1.767680347527147E-002,0.322279706030025,0.288347361149157,0.639166143546817 
 10/09  14:00:00,0.728751508070301,0.941357300607024,0.000000000000000E+000,0.328159913417632,8.786636715040775E-003,8.786636715040775E-003,8.786636715040775E-003,8.531741516529752E-002,1.767680347527147E-002,0.297038917789125,0.304583722647166,0.592216500642858 
 10/09  15:00:00,0.762928459065437,1.01360308096480,0.000000000000000E+000,0.393148981629386,1.052674971933379E-002,1.052674971933379E-002,1.052674971933379E-002,8.980781991903844E-002,1.860716455339973E-002,0.307124024749640,0.321514687845628,0.598306943439794 
