Date/Time,Electricity:Facility [kWh](Hourly),Gas:Facility [kWh](Hourly),Heating:Electricity [kWh](Hourly),Heating:Gas [kWh](Hourly),HVACFan:Fans:Electricity [kWh](Hourly),Electricity:HVAC [kWh](Hourly),Fans:Electricity [kWh](Hourly),General:InteriorLights:Electricity [kWh](Hourly),General:ExteriorLights:Electricity [kWh](Hourly),Appl:InteriorEquipment:Electricity [kWh](Hourly),Misc:InteriorEquipment:Electricity [kWh](Hourly),Water Heater:WaterSystems:Gas [kWh](Hourly) 
 01/02  17:00:00,1.15737393528717,2.88964508898580,0.000000000000000E+000,2.17462866573886,5.822670988958954E-002,5.822670988958954E-002,5.822670988958954E-002,0.232735907758947,4.822026207769880E-002,0.353721026385214,0.449122016897326,0.684079188649585 
 01/02  18:00:00,1.61077623319849,3.94936593158727,0.000000000000000E+000,3.09875450624659,8.297061585591430E-002,8.297061585591430E-002,8.297061585591430E-002,0.432223917138118,8.955192139527980E-002,0.445070293491817,0.545611473038965,0.813027629611781 
 01/02  19:00:00,1.87289975741381,3.24810358808185,0.000000000000000E+000,2.27536681018028,6.092402129894360E-002,6.092402129894360E-002,6.092402129894360E-002,0.642794513451249,0.133179781632900,0.398284023104866,0.592369381647454,0.931932119392663 
 01/02  20:00:00,1.82145581964906,3.10416878249340,0.000000000000000E+000,2.11087357556612,5.651963723026195E-002,5.651963723026195E-002,5.651963723026195E-002,0.681583842875899,0.141216491979183,0.315346148810717,0.611441686474602,0.951176775442339 
 01/02  21:00:00,1.69305632693217,3.17593602364048,0.000000000000000E+000,2.25172496289172,6.029099966862420E-002,6.029099966862420E-002,6.029099966862420E-002,0.587381166047768,0.121698762780412,0.275875148663200,0.632462237493769,0.880644653671937 
 01/02  22:00:00,1.55283351326702,3.30543385866214,0.000000000000000E+000,2.46818567718341,6.608683755677858E-002,6.608683755677858E-002,6.608683755677858E-002,0.493178558008581,0.102181033581641,0.258342489697899,0.617696582143720,0.794698888964000 
 01/02  23:00:00,1.28100096371168,3.57145909405141,0.000000000000000E+000,2.87735776736023,7.704261357730155E-002,7.704261357730155E-002,7.704261357730155E-002,0.371269276267653,7.692280920891813E-002,0.205881020852975,0.534537231526429,0.657280366883834 
 01/02  24:00:00,1.01327468172365,3.89408850891623,0.000000000000000E+000,3.35340133134139,8.978890490116730E-002,8.978890490116730E-002,8.978890490116730E-002,0.254901287993707,5.281267817006874E-002,0.135920890493347,0.464502907886960,0.508690448641953 
 01/03  01:00:00,0.749717498187566,4.23355036560658,0.000000000000000E+000,3.85573556072054,0.103239141211619,0.103239141211619,0.103239141211619,0.132991937463835,2.755443954505400E-002,8.636931076758889E-002,0.384214656921069,0.351348636384609 
 01/03  02:00:00,0.647497561189273,4.50561992789811,0.000000000000000E+000,4.20153794169091,0.112498163330252,0.112498163330252,0.112498163330252,7.757865884929742E-002,1.607342069256627E-002,7.223881327716383E-002,0.353760492761593,0.279713616490098 
 01/03  03:00:00,0.612324359482637,4.79235150983392,0.000000000000000E+000,4.50814778226090,0.120707786663851,0.120707786663851,0.120707786663851,5.541331988790434E-002,1.148101600202945E-002,5.971530281942931E-002,0.349658921831025,0.260117889678711 
